gameId,visitingTeam,inning,battingTeam,outs,balls,strikes,visScore,homeScore,resBatter,resBatterHand,resPitcher,resPitcherHand,firstRunner,secondRunner,thirdRunner,eventText,leadoffFlag,pinchhitFlag,defensivePosition,lineupPosition,eventType,batterEventFlag,abFlag,hitValue,SHFlag,SFFlag,outsOnPlay,rbiOnPlay,wildPitchFlag,passedBallFlag,numErrors,batterDest,runnerOn1stDest,runnerOn2ndDest,runnerOn3rdDest,sbForRunnerOn1stFlag,sbForRunneron2ndFlag,sbForRunnerOn3rdFlag
CIN202007250,DET,2,0,1,1,2,1,1,romia002,R,castl003,R,,,,9/F,F,F,2,8,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,2,0,2,0,0,1,1,jonej006,R,castl003,R,,,,63/G,F,F,8,9,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,2,1,0,2,0,1,1,akiys001,L,novai001,R,,,,43/G,T,F,7,6,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,2,1,1,3,0,1,1,senzn001,R,novai001,R,,,,W,F,F,8,7,14,T,F,0,F,F,0,0,F,F,0,1,0,0,0,F,F,F
CIN202007250,DET,2,1,1,2,1,1,1,galvf001,L,novai001,R,senzn001,,,HR/F9.1-H,F,F,6,8,23,T,T,4,F,F,0,2,F,F,0,4,4,0,0,F,F,F
CIN202007250,DET,2,1,1,2,1,1,3,casac001,R,novai001,R,,,,7/L+,F,F,2,9,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,2,1,2,2,1,1,3,winkj002,L,novai001,R,,,,43/G,F,F,10,1,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,3,0,0,1,2,1,3,goodn002,L,castl003,R,,,,13/G,T,F,6,1,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,3,0,1,1,1,1,3,schoj001,R,castl003,R,,,,S3/P,F,F,4,2,20,T,T,1,F,F,0,0,F,F,0,1,0,0,0,F,F,F
CIN202007250,DET,3,0,1,0,2,1,3,cabrm001,R,castl003,R,schoj001,,,K,F,F,10,3,3,T,T,0,F,F,1,0,F,F,0,0,1,0,0,F,F,F
CIN202007250,DET,3,0,2,3,2,1,3,cronc002,R,castl003,R,schoj001,,,S6/G.1-2,F,F,3,4,20,T,T,1,F,F,0,0,F,F,0,1,2,0,0,F,F,F
CIN202007250,DET,3,0,2,0,2,1,3,stewc002,L,castl003,R,cronc002,schoj001,,K,F,F,7,5,3,T,T,0,F,F,1,0,F,F,0,0,1,2,0,F,F,F
CIN202007250,DET,3,1,0,3,1,1,3,vottj001,L,novai001,R,,,,W,T,F,3,2,14,T,F,0,F,F,0,0,F,F,0,1,0,0,0,F,F,F
CIN202007250,DET,3,1,0,1,2,1,3,suare001,R,novai001,R,vottj001,,,K,F,F,5,3,3,T,T,0,F,F,1,0,F,F,0,0,1,0,0,F,F,F
CIN202007250,DET,3,1,1,1,0,1,3,mousm001,L,novai001,R,vottj001,,,9/F,F,F,4,4,2,T,T,0,F,F,1,0,F,F,0,0,1,0,0,F,F,F
CIN202007250,DET,3,1,2,1,2,1,3,castn001,R,novai001,R,vottj001,,,K,F,F,9,5,3,T,T,0,F,F,1,0,F,F,0,0,1,0,0,F,F,F
CIN202007250,DET,4,0,0,0,1,1,3,candj002,L,castl003,R,,,,63/G,T,F,5,6,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,4,0,1,2,2,1,3,maybc001,R,castl003,R,,,,63/G,F,F,9,7,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,4,0,2,2,2,1,3,romia002,R,castl003,R,,,,K,F,F,2,8,3,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
